timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713939790981,4,JAVA,201,,CATEGORIA_POST 1-17,,true,,121,232,62,62,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790409,585,PYTHON,201,Created,CATEGORIA_POST 1-35,text,true,,370,234,63,63,http://localhost:8000/api/v1/inventario/categorias,585,0,0
1713939790995,4,GO,200,OK,CATEGORIA_POST 1-35,text,true,,481,230,63,63,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791000,5,JAVA,201,,CATEGORIA_POST 1-35,,true,,121,232,63,63,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790419,598,PYTHON,201,Created,CATEGORIA_POST 1-4,text,true,,370,234,64,64,http://localhost:8000/api/v1/inventario/categorias,598,0,0
1713939791017,5,GO,200,OK,CATEGORIA_POST 1-4,text,true,,481,230,64,64,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791022,5,JAVA,201,,CATEGORIA_POST 1-4,,true,,121,232,64,64,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790429,614,PYTHON,201,Created,CATEGORIA_POST 1-36,text,true,,370,234,65,65,http://localhost:8000/api/v1/inventario/categorias,614,0,0
1713939791044,6,GO,200,OK,CATEGORIA_POST 1-36,text,true,,481,230,66,66,http://localhost:3000/api/v1/inventario/categorias,6,0,0
1713939790438,615,PYTHON,201,Created,CATEGORIA_POST 1-18,text,true,,370,234,66,66,http://localhost:8000/api/v1/inventario/categorias,615,0,1
1713939791050,5,JAVA,201,,CATEGORIA_POST 1-36,,true,,121,232,66,66,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939791053,4,GO,200,OK,CATEGORIA_POST 1-18,text,true,,481,230,66,66,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791057,4,JAVA,201,,CATEGORIA_POST 1-18,,true,,121,232,66,66,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790448,631,PYTHON,201,Created,CATEGORIA_POST 1-37,text,true,,370,234,67,67,http://localhost:8000/api/v1/inventario/categorias,631,0,1
1713939791079,5,GO,200,OK,CATEGORIA_POST 1-37,text,true,,481,230,67,67,http://localhost:3000/api/v1/inventario/categorias,5,0,1
1713939791084,6,JAVA,201,,CATEGORIA_POST 1-37,,true,,121,232,68,68,http://localhost:8080/api/v1/inventario/categorias,6,0,1
1713939790451,645,PYTHON,201,Created,CATEGORIA_POST 1-9,text,true,,370,234,68,68,http://localhost:8000/api/v1/inventario/categorias,645,0,1
1713939791096,5,GO,200,OK,CATEGORIA_POST 1-9,text,true,,481,230,68,68,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939790466,636,PYTHON,201,Created,CATEGORIA_POST 1-19,text,true,,370,234,68,68,http://localhost:8000/api/v1/inventario/categorias,636,0,1
1713939791102,3,JAVA,201,,CATEGORIA_POST 1-9,,true,,121,232,68,68,http://localhost:8080/api/v1/inventario/categorias,3,0,0
1713939791102,4,GO,200,OK,CATEGORIA_POST 1-19,text,true,,481,230,68,68,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791106,5,JAVA,201,,CATEGORIA_POST 1-19,,true,,121,232,69,69,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790469,658,PYTHON,201,Created,CATEGORIA_POST 1-38,text,true,,370,234,70,70,http://localhost:8000/api/v1/inventario/categorias,658,0,1
1713939791135,4,GO,200,OK,CATEGORIA_POST 1-38,text,true,,481,230,70,70,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939790470,676,PYTHON,201,Created,CATEGORIA_POST 1-2,text,true,,370,234,70,70,http://localhost:8000/api/v1/inventario/categorias,676,0,1
1713939791139,9,JAVA,201,,CATEGORIA_POST 1-38,,true,,121,232,71,71,http://localhost:8080/api/v1/inventario/categorias,9,0,1
1713939791146,5,GO,200,OK,CATEGORIA_POST 1-2,text,true,,481,230,71,71,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791151,4,JAVA,201,,CATEGORIA_POST 1-2,,true,,121,232,71,71,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790486,679,PYTHON,201,Created,CATEGORIA_POST 1-39,text,true,,370,234,70,70,http://localhost:8000/api/v1/inventario/categorias,679,0,1
1713939791166,5,GO,200,OK,CATEGORIA_POST 1-39,text,true,,481,230,71,71,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791171,5,JAVA,201,,CATEGORIA_POST 1-39,,true,,121,232,71,71,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790487,695,PYTHON,201,Created,CATEGORIA_POST 1-20,text,true,,370,234,71,71,http://localhost:8000/api/v1/inventario/categorias,695,0,1
1713939791182,4,GO,200,OK,CATEGORIA_POST 1-20,text,true,,481,230,71,71,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939790509,677,PYTHON,201,Created,CATEGORIA_POST 1-40,text,true,,370,234,71,71,http://localhost:8000/api/v1/inventario/categorias,677,0,0
1713939791186,5,JAVA,201,,CATEGORIA_POST 1-20,,true,,121,232,72,72,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939791186,6,GO,200,OK,CATEGORIA_POST 1-40,text,true,,481,230,72,72,http://localhost:3000/api/v1/inventario/categorias,6,0,1
1713939791192,5,JAVA,201,,CATEGORIA_POST 1-40,,true,,121,232,72,72,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939790512,693,PYTHON,201,Created,CATEGORIA_POST 1-21,text,true,,370,234,72,72,http://localhost:8000/api/v1/inventario/categorias,693,0,0
1713939791205,4,GO,200,OK,CATEGORIA_POST 1-21,text,true,,481,230,73,73,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791209,3,JAVA,201,,CATEGORIA_POST 1-21,,true,,121,232,73,73,http://localhost:8080/api/v1/inventario/categorias,3,0,0
1713939790529,701,PYTHON,201,Created,CATEGORIA_POST 1-41,text,true,,370,234,74,74,http://localhost:8000/api/v1/inventario/categorias,701,0,0
1713939791231,5,GO,200,OK,CATEGORIA_POST 1-41,text,true,,481,230,74,74,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791236,7,JAVA,201,,CATEGORIA_POST 1-41,,true,,121,232,74,74,http://localhost:8080/api/v1/inventario/categorias,7,0,1
1713939790529,718,PYTHON,201,Created,CATEGORIA_POST 1-10,text,true,,370,234,74,74,http://localhost:8000/api/v1/inventario/categorias,717,0,1
1713939791247,5,GO,200,OK,CATEGORIA_POST 1-10,text,true,,481,230,75,75,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791252,5,JAVA,201,,CATEGORIA_POST 1-10,,true,,121,232,75,75,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790540,727,PYTHON,201,Created,CATEGORIA_POST 1-22,text,true,,370,234,75,75,http://localhost:8000/api/v1/inventario/categorias,727,0,1
1713939791267,3,GO,200,OK,CATEGORIA_POST 1-22,text,true,,481,230,76,76,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939791270,4,JAVA,201,,CATEGORIA_POST 1-22,,true,,121,232,76,76,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790549,737,PYTHON,201,Created,CATEGORIA_POST 1-42,text,true,,370,234,76,76,http://localhost:8000/api/v1/inventario/categorias,737,0,1
1713939791289,5,GO,200,OK,CATEGORIA_POST 1-42,text,true,,481,230,77,77,http://localhost:3000/api/v1/inventario/categorias,5,0,1
1713939790560,734,PYTHON,201,Created,CATEGORIA_POST 1-5,text,true,,370,234,77,77,http://localhost:8000/api/v1/inventario/categorias,734,0,1
1713939791294,3,GO,200,OK,CATEGORIA_POST 1-5,text,true,,481,230,77,77,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939791294,4,JAVA,201,,CATEGORIA_POST 1-42,,true,,121,232,77,77,http://localhost:8080/api/v1/inventario/categorias,4,0,1
1713939791297,3,JAVA,201,,CATEGORIA_POST 1-5,,true,,121,232,77,77,http://localhost:8080/api/v1/inventario/categorias,3,0,0
1713939790569,744,PYTHON,201,Created,CATEGORIA_POST 1-43,text,true,,370,234,78,78,http://localhost:8000/api/v1/inventario/categorias,744,0,0
1713939791313,4,GO,200,OK,CATEGORIA_POST 1-43,text,true,,481,230,78,78,http://localhost:3000/api/v1/inventario/categorias,4,0,1
1713939791317,4,JAVA,201,,CATEGORIA_POST 1-43,,true,,121,232,78,78,http://localhost:8080/api/v1/inventario/categorias,4,0,1
1713939790579,756,PYTHON,201,Created,CATEGORIA_POST 1-11,text,true,,370,234,79,79,http://localhost:8000/api/v1/inventario/categorias,756,0,0
1713939791335,3,GO,200,OK,CATEGORIA_POST 1-11,text,true,,481,230,79,79,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939791338,4,JAVA,201,,CATEGORIA_POST 1-11,,true,,121,232,79,79,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790589,756,PYTHON,201,Created,CATEGORIA_POST 1-44,text,true,,370,234,79,79,http://localhost:8000/api/v1/inventario/categorias,756,0,0
1713939791346,5,GO,200,OK,CATEGORIA_POST 1-44,text,true,,481,230,80,80,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791352,4,JAVA,201,,CATEGORIA_POST 1-44,,true,,121,232,80,80,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790604,767,PYTHON,201,Created,CATEGORIA_POST 1-23,text,true,,370,234,81,81,http://localhost:8000/api/v1/inventario/categorias,767,0,0
1713939791371,3,GO,200,OK,CATEGORIA_POST 1-23,text,true,,481,230,81,81,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939791374,4,JAVA,201,,CATEGORIA_POST 1-23,,true,,121,232,81,81,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790608,770,PYTHON,201,Created,CATEGORIA_POST 1-45,text,true,,370,234,81,81,http://localhost:8000/api/v1/inventario/categorias,770,0,1
1713939791378,4,GO,200,OK,CATEGORIA_POST 1-45,text,true,,481,230,81,81,http://localhost:3000/api/v1/inventario/categorias,4,0,1
1713939791382,5,JAVA,201,,CATEGORIA_POST 1-45,,true,,121,232,82,82,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939790618,784,PYTHON,201,Created,CATEGORIA_POST 1-3,text,true,,370,234,82,82,http://localhost:8000/api/v1/inventario/categorias,784,0,1
1713939791402,3,GO,200,OK,CATEGORIA_POST 1-3,text,true,,481,230,82,82,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939791406,4,JAVA,201,,CATEGORIA_POST 1-3,,true,,121,232,83,83,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790629,788,PYTHON,201,Created,CATEGORIA_POST 1-46,text,true,,370,234,82,82,http://localhost:8000/api/v1/inventario/categorias,788,0,0
1713939791418,3,GO,200,OK,CATEGORIA_POST 1-46,text,true,,481,230,82,82,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939790631,794,PYTHON,201,Created,CATEGORIA_POST 1-24,text,true,,370,234,82,82,http://localhost:8000/api/v1/inventario/categorias,794,0,0
1713939791422,5,JAVA,201,,CATEGORIA_POST 1-46,,true,,121,232,83,83,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939791425,4,GO,200,OK,CATEGORIA_POST 1-24,text,true,,481,230,83,83,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791430,3,JAVA,201,,CATEGORIA_POST 1-24,,true,,121,232,83,83,http://localhost:8080/api/v1/inventario/categorias,3,0,0
1713939790646,804,PYTHON,201,Created,CATEGORIA_POST 1-25,text,true,,370,234,84,84,http://localhost:8000/api/v1/inventario/categorias,804,0,1
1713939791450,4,GO,200,OK,CATEGORIA_POST 1-25,text,true,,481,230,84,84,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791454,4,JAVA,201,,CATEGORIA_POST 1-25,,true,,121,232,84,84,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790649,814,PYTHON,201,Created,CATEGORIA_POST 1-47,text,true,,370,234,84,84,http://localhost:8000/api/v1/inventario/categorias,814,0,0
1713939791464,5,GO,200,OK,CATEGORIA_POST 1-47,text,true,,481,230,85,85,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939790665,808,PYTHON,201,Created,CATEGORIA_POST 1-48,text,true,,370,234,85,85,http://localhost:8000/api/v1/inventario/categorias,808,0,0
1713939791469,5,JAVA,201,,CATEGORIA_POST 1-47,,true,,121,232,85,85,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939791473,5,GO,200,OK,CATEGORIA_POST 1-48,text,true,,481,230,85,85,http://localhost:3000/api/v1/inventario/categorias,5,0,1
1713939791478,4,JAVA,201,,CATEGORIA_POST 1-48,,true,,121,232,85,85,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790668,842,PYTHON,201,Created,CATEGORIA_POST 1-6,text,true,,370,234,87,87,http://localhost:8000/api/v1/inventario/categorias,842,0,0
1713939791511,13,GO,200,OK,CATEGORIA_POST 1-6,text,true,,481,230,87,87,http://localhost:3000/api/v1/inventario/categorias,13,0,0
1713939791524,6,JAVA,201,,CATEGORIA_POST 1-6,,true,,121,232,88,88,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939790689,853,PYTHON,201,Created,CATEGORIA_POST 1-49,text,true,,370,234,88,88,http://localhost:8000/api/v1/inventario/categorias,853,0,0
1713939791542,6,GO,200,OK,CATEGORIA_POST 1-49,text,true,,481,230,89,89,http://localhost:3000/api/v1/inventario/categorias,6,0,1
1713939790700,852,PYTHON,201,Created,CATEGORIA_POST 1-26,text,true,,370,234,89,89,http://localhost:8000/api/v1/inventario/categorias,852,0,1
1713939791549,5,JAVA,201,,CATEGORIA_POST 1-49,,true,,121,232,89,89,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939791552,5,GO,200,OK,CATEGORIA_POST 1-26,text,true,,481,230,89,89,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791557,4,JAVA,201,,CATEGORIA_POST 1-26,,true,,121,232,89,89,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790707,862,PYTHON,201,Created,CATEGORIA_POST 1-27,text,true,,370,234,90,90,http://localhost:8000/api/v1/inventario/categorias,862,0,1
1713939791569,4,GO,200,OK,CATEGORIA_POST 1-27,text,true,,481,230,90,90,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791573,5,JAVA,201,,CATEGORIA_POST 1-27,,true,,121,232,90,90,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790708,886,PYTHON,201,Created,CATEGORIA_POST 1-50,text,true,,370,234,91,91,http://localhost:8000/api/v1/inventario/categorias,886,0,1
1713939791595,5,GO,200,OK,CATEGORIA_POST 1-50,text,true,,481,230,91,91,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791601,5,JAVA,201,,CATEGORIA_POST 1-50,,true,,121,232,92,92,http://localhost:8080/api/v1/inventario/categorias,5,0,0
1713939790728,888,PYTHON,201,Created,CATEGORIA_POST 1-51,text,true,,370,234,92,92,http://localhost:8000/api/v1/inventario/categorias,888,0,0
1713939790728,891,PYTHON,201,Created,CATEGORIA_POST 1-12,text,true,,370,234,92,92,http://localhost:8000/api/v1/inventario/categorias,891,0,0
1713939791616,4,GO,200,OK,CATEGORIA_POST 1-51,text,true,,481,230,92,92,http://localhost:3000/api/v1/inventario/categorias,4,0,1
1713939791619,4,GO,200,OK,CATEGORIA_POST 1-12,text,true,,481,230,92,92,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791623,4,JAVA,201,,CATEGORIA_POST 1-12,,true,,121,232,93,93,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939791620,5,JAVA,201,,CATEGORIA_POST 1-51,,true,,121,232,93,93,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939790748,890,PYTHON,201,Created,CATEGORIA_POST 1-52,text,true,,370,234,93,93,http://localhost:8000/api/v1/inventario/categorias,890,0,1
1713939791638,6,GO,200,OK,CATEGORIA_POST 1-52,text,true,,481,230,93,93,http://localhost:3000/api/v1/inventario/categorias,6,0,1
1713939791644,6,JAVA,201,,CATEGORIA_POST 1-52,,true,,121,232,94,94,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939790749,916,PYTHON,201,Created,CATEGORIA_POST 1-28,text,true,,370,234,94,94,http://localhost:8000/api/v1/inventario/categorias,916,0,1
1713939791665,4,GO,200,OK,CATEGORIA_POST 1-28,text,true,,481,230,95,95,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791669,4,JAVA,201,,CATEGORIA_POST 1-28,,true,,121,232,95,95,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790765,916,PYTHON,201,Created,CATEGORIA_POST 1-13,text,true,,370,234,95,95,http://localhost:8000/api/v1/inventario/categorias,916,0,1
1713939791681,3,GO,200,OK,CATEGORIA_POST 1-13,text,true,,481,230,95,95,http://localhost:3000/api/v1/inventario/categorias,3,0,0
1713939791684,6,JAVA,201,,CATEGORIA_POST 1-13,,true,,121,232,96,96,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939790769,930,PYTHON,201,Created,CATEGORIA_POST 1-53,text,true,,370,234,96,96,http://localhost:8000/api/v1/inventario/categorias,930,0,1
1713939791700,5,GO,200,OK,CATEGORIA_POST 1-53,text,true,,481,230,96,96,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791705,5,JAVA,201,,CATEGORIA_POST 1-53,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939790788,927,PYTHON,201,Created,CATEGORIA_POST 1-54,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,927,0,1
1713939791716,5,GO,200,OK,CATEGORIA_POST 1-54,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791722,10,JAVA,201,,CATEGORIA_POST 1-54,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,10,0,0
1713939790803,929,PYTHON,201,Created,CATEGORIA_POST 1-29,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,929,0,1
1713939791732,5,GO,200,OK,CATEGORIA_POST 1-29,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939790806,933,PYTHON,201,Created,CATEGORIA_POST 1-14,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,933,0,0
1713939791737,4,JAVA,201,,CATEGORIA_POST 1-29,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939791739,4,GO,200,OK,CATEGORIA_POST 1-14,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,4,0,0
1713939791743,4,JAVA,201,,CATEGORIA_POST 1-14,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790809,953,PYTHON,201,Created,CATEGORIA_POST 1-55,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,953,0,0
1713939791762,6,GO,200,OK,CATEGORIA_POST 1-55,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,6,0,1
1713939791768,5,JAVA,201,,CATEGORIA_POST 1-55,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,5,0,1
1713939790827,950,PYTHON,201,Created,CATEGORIA_POST 1-56,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,950,0,1
1713939791777,6,GO,200,OK,CATEGORIA_POST 1-56,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,6,0,0
1713939791783,8,JAVA,201,,CATEGORIA_POST 1-56,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,8,0,1
1713939790832,960,PYTHON,201,Created,CATEGORIA_POST 1-30,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,960,0,0
1713939791792,5,GO,200,OK,CATEGORIA_POST 1-30,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939791797,6,JAVA,201,,CATEGORIA_POST 1-30,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939790845,963,PYTHON,201,Created,CATEGORIA_POST 1-7,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,963,0,1
1713939791809,5,GO,200,OK,CATEGORIA_POST 1-7,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,5,0,0
1713939790847,970,PYTHON,201,Created,CATEGORIA_POST 1-57,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,970,0,1
1713939791814,6,JAVA,201,,CATEGORIA_POST 1-7,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939791827,6,GO,200,OK,CATEGORIA_POST 1-57,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,6,0,1
1713939791834,6,JAVA,201,,CATEGORIA_POST 1-57,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939790863,978,PYTHON,201,Created,CATEGORIA_POST 1-31,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,978,0,1
1713939791841,8,GO,200,OK,CATEGORIA_POST 1-31,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,8,0,0
1713939790867,985,PYTHON,201,Created,CATEGORIA_POST 1-58,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,985,0,1
1713939791849,6,JAVA,201,,CATEGORIA_POST 1-31,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,6,0,0
1713939791852,5,GO,200,OK,CATEGORIA_POST 1-58,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,5,0,1
1713939791857,7,JAVA,201,,CATEGORIA_POST 1-58,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,7,0,1
1713939790877,991,PYTHON,201,Created,CATEGORIA_POST 1-15,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,991,0,1
1713939791868,7,GO,200,OK,CATEGORIA_POST 1-15,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,7,0,0
1713939791875,4,JAVA,201,,CATEGORIA_POST 1-15,,true,,121,232,97,97,http://localhost:8080/api/v1/inventario/categorias,4,0,0
1713939790887,1003,PYTHON,201,Created,CATEGORIA_POST 1-59,text,true,,370,234,97,97,http://localhost:8000/api/v1/inventario/categorias,1003,0,1
1713939791890,7,GO,200,OK,CATEGORIA_POST 1-59,text,true,,481,230,97,97,http://localhost:3000/api/v1/inventario/categorias,7,0,1
